,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.05455644362840599,0.14820994817955788
2020-2021,0.05455644362840599,-0.0,0.03060483974281588
2021-2022,0.14820994817955788,0.03060483974281588,-0.0
