,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,23.025850929940457,0.043530313586531
2020-2021,23.025850929940457,23.025850929940457,23.025850929940457
2021-2022,0.043530313586531,23.025850929940457,-0.0
