,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.005472265279334113,0.0031011234563208764
2020-2021,0.005472265279334113,-0.0,0.007115409945936127
2021-2022,0.0031011234563208764,0.007115409945936127,-0.0
