,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.09496589392162323,0.009662283449441348
2020-2021,0.09496589392162323,-0.0,0.0706068891478447
2021-2022,0.009662283449441348,0.0706068891478447,-0.0
