,2019-2020,2020-2021,2021-2022
2019-2020,1.1102230246251565e-16,0.010097523205478083,0.02656262094001044
2020-2021,0.010097523205478083,-0.0,0.004450929740389222
2021-2022,0.02656262094001044,0.004450929740389222,-0.0
