,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.0025108523954045846,0.001443161642341345
2020-2021,0.0025108523954045846,-2.2204460492503128e-16,0.007148146608485231
2021-2022,0.001443161642341345,0.007148146608485231,-0.0
