,2019-2020,2020-2021,2021-2022
2019-2020,1.1102230246251565e-16,0.019808643093573237,0.008568715556844443
2020-2021,0.019808643093573237,-0.0,0.0043466474119416496
2021-2022,0.008568715556844443,0.0043466474119416496,-0.0
