,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.027972586728683687,0.00788558352228526
2020-2021,0.027972586728683687,1.1102230246251565e-16,0.01328575844272273
2021-2022,0.00788558352228526,0.01328575844272273,-0.0
