,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.01815715196627966,0.007576828045868417
2020-2021,0.01815715196627966,-0.0,0.04030322035973485
2021-2022,0.007576828045868417,0.04030322035973485,-0.0
