,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.011571054097579034,0.004059305439350663
2020-2021,0.011571054097579034,-0.0,0.015319220241935612
2021-2022,0.004059305439350663,0.015319220241935612,2.2204460492503136e-16
