,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.03974480452241719,0.9729550745276567
2020-2021,0.03974480452241719,-0.0,0.8047189562170503
2021-2022,0.9729550745276567,0.8047189562170503,-0.0
