,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.8588257485371675,1.0797421246766854
2020-2021,0.8588257485371675,-0.0,0.3465735902799724
2021-2022,1.0797421246766854,0.3465735902799724,-0.0
