,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.0007794553579674327,0.005273102273893503
2020-2021,0.0007794553579674327,-0.0,0.002002411383205257
2021-2022,0.005273102273893503,0.002002411383205257,-0.0
