,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.005650590232747816,0.3957936266865991
2020-2021,0.005650590232747816,-0.0,0.3465735902799718
2021-2022,0.3957936266865991,0.3465735902799718,-0.0
