,2019-2020,2020-2021,2021-2022
2019-2020,-0.0,0.08698531675499332,0.07483144621152894
2020-2021,0.08698531675499332,-2.2204460492503128e-16,0.13285355128912965
2021-2022,0.07483144621152894,0.13285355128912965,-0.0
